full_name,email,company,title,industry,company_size,phone
Trần Thị Hùng,tran.thi.hung.17430@gmail.com,Hoà Phát,CFO,healthcare,1500,0350834258
Ngô Minh Mai,ngo.minh.mai.17431@gmail.com,KiotViet,CTO,logistics,25,0960421553
Võ Đức Hà,vo.duc.ha.17432@gmail.com,VNG Corporation,Kế toán trưởng,fintech,250,0936722316
Đặng Đức Tuấn,dang.duc.tuan.17433@gmail.com,TopCV,Operations Manager,manufacturing,25,0909095998
Hoàng Đức Tuấn,hoang.duc.tuan.17434@gmail.com,The Coffee House,CFO,ecommerce,25,0320086438
Vũ Thị Phúc,vu.thi.phuc.17435@topcv.vn,TopCV,Marketing Manager,fintech,50,0322159806
Vũ Ngọc Giang,vu.ngoc.giang.17436@vinamilk.vn,Vinamilk,CFO,fintech,250,0867706398
Bùi Đức Trang,bui.duc.trang.17437@gmail.com,Haravan,CTO,software,250,0970928408
Vũ Hồng Giang,vu.hong.giang.17438@vinmec.vn,Vinmec,CEO,manufacturing,50,0932240262
Phan Hữu Lan,phan.huu.lan.17439@vngcorporati.vn,VNG Corporation,Kế toán trưởng,education,500,0705045456
Nguyễn Ngọc Châu,nguyen.ngoc.chau.17440@pharmacity.vn,Pharmacity,Kế toán trưởng,retail,10,0869400295
Đặng Minh Mai,dang.minh.mai.17441@gmail.com,Shopee Vietnam,CTO,fintech,250,0322863941
Dương Thanh Nam,duong.thanh.nam.17442@gmail.com,VNG Corporation,CFO,logistics,10,0962013473
Dương Xuân Phúc,duong.xuan.phuc.17443@gmail.com,Hoà Phát,CFO,manufacturing,50,0703575653
Dương Hồng Tuấn,duong.hong.tuan.17444@gmail.com,Thaco Industries,Marketing Manager,education,250,0912304714
Hoàng Ngọc Hà,hoang.ngoc.ha.17445@haravan.vn,Haravan,Product Manager,ecommerce,1500,0322714249
Trần Thị Oanh,tran.thi.oanh.17446@vngcorporati.vn,VNG Corporation,Head of Finance,healthcare,500,0976090300
Võ Thanh Việt,vo.thanh.viet.17447@basevn.vn,Base.vn,Marketing Manager,retail,25,0707194650
Lý Hữu Linh,ly.huu.linh.17448@momo.vn,MoMo,Procurement Manager,retail,50,0908670948
Bùi Xuân Châu,bui.xuan.chau.17449@gmail.com,Base.vn,Marketing Manager,software,500,0325368517
Phạm Minh Giang,pham.minh.giang.17450@kiotviet.vn,KiotViet,CTO,healthcare,25,0352155121
Nguyễn Hữu Trang,nguyen.huu.trang.17451@shopeevietna.vn,Shopee Vietnam,Sales Director,healthcare,50,0901652862
Đỗ Đức Châu,do.duc.chau.17452@vngcorporati.vn,VNG Corporation,Procurement Manager,retail,120,0911069275
Nguyễn Quang Trang,nguyen.quang.trang.17453@gmail.com,KiotViet,Product Manager,healthcare,50,0960284831
Hoàng Minh Phúc,hoang.minh.phuc.17454@gmail.com,Tiki,Sales Director,education,25,0905067056
Đặng Hữu Tuấn,dang.huu.tuan.17455@duytanplasti.vn,Duy Tan Plastics,Sales Director,ecommerce,120,0357433898
Lý Hồng Phúc,ly.hong.phuc.17456@shopeevietna.vn,Shopee Vietnam,CTO,retail,10,0350741587
Ngô Thị Hà,ngo.thi.ha.17457@basevn.vn,Base.vn,CTO,ecommerce,250,0701912423
Lê Hữu Mai,le.huu.mai.17458@basevn.vn,Base.vn,Marketing Manager,retail,250,0961604751
Nguyễn Văn Tâm,nguyen.van.tam.17459@pharmacity.vn,Pharmacity,CFO,fintech,250,0860987234
Hồ Hữu Giang,ho.huu.giang.17460@gmail.com,Duy Tan Plastics,Head of Finance,manufacturing,250,0917334972
Ngô Thị Linh,ngo.thi.linh.17461@gmail.com,TopCV,CFO,education,120,0861563854
Lê Đức Nam,le.duc.nam.17462@gmail.com,Shopee Vietnam,CTO,ecommerce,50,0971151827
Phạm Ngọc Việt,pham.ngoc.viet.17463@haravan.vn,Haravan,Operations Manager,healthcare,10,0908278632
Lý Quang Oanh,ly.quang.oanh.17464@vinmec.vn,Vinmec,Sales Director,retail,500,0966890343
Vũ Thanh Giang,vu.thanh.giang.17465@gemadeptlogi.vn,Gemadept Logistics,Sales Director,manufacturing,10,0964978359
Hồ Xuân An,ho.xuan.an.17466@duytanplasti.vn,Duy Tan Plastics,Sales Director,healthcare,120,0937168451
Ngô Văn Hùng,ngo.van.hung.17467@gmail.com,Duy Tan Plastics,Procurement Manager,manufacturing,25,0976972157
Vũ Hữu Sơn,vu.huu.son.17468@pharmacity.vn,Pharmacity,Head of Finance,retail,250,0862514757
Phạm Xuân Việt,pham.xuan.viet.17469@haravan.vn,Haravan,Kế toán trưởng,software,25,0901747014
Đặng Văn Oanh,dang.van.oanh.17470@gmail.com,CenLand,Sales Director,software,1500,0860355816
Nguyễn Quang Việt,nguyen.quang.viet.17471@gmail.com,Vinmec,CTO,fintech,500,0863035106
Bùi Văn Lan,bui.van.lan.17472@gmail.com,Duy Tan Plastics,Kế toán trưởng,fintech,120,0937521094
Phan Đức An,phan.duc.an.17473@gmail.com,VNG Corporation,Operations Manager,ecommerce,120,0321021600
Dương Xuân Giang,duong.xuan.giang.17474@thecoffeehou.vn,The Coffee House,Marketing Manager,healthcare,1500,0962371544
Đỗ Thanh Việt,do.thanh.viet.17475@vinmec.vn,Vinmec,Marketing Manager,software,10,0706246875
Hoàng Hữu Sơn,hoang.huu.son.17476@basevn.vn,Base.vn,Procurement Manager,education,250,0968502905
Hoàng Thanh Tâm,hoang.thanh.tam.17477@gmail.com,VNG Corporation,Marketing Manager,ecommerce,250,0909283011
Bùi Hồng Nam,bui.hong.nam.17478@haravan.vn,Haravan,CTO,manufacturing,10,0969283275
Phạm Đức Linh,pham.duc.linh.17479@thacoindustr.vn,Thaco Industries,Marketing Manager,retail,500,0961757839
Nguyễn Hồng Trang,nguyen.hong.trang.17480@tiki.vn,Tiki,Procurement Manager,healthcare,500,0960143157
Đặng Minh Châu,dang.minh.chau.17481@gmail.com,Gemadept Logistics,Operations Manager,healthcare,10,0701686627
Đặng Hữu Phúc,dang.huu.phuc.17482@viettiengarm.vn,Viet Tien Garment,Procurement Manager,fintech,25,0325082185
Dương Xuân Hùng,duong.xuan.hung.17483@gmail.com,FPT Software,Sales Director,fintech,50,0963237243
Đỗ Quang Tâm,do.quang.tam.17484@basevn.vn,Base.vn,Head of Finance,manufacturing,25,0907061920
Bùi Hữu Lan,bui.huu.lan.17485@fptsoftware.vn,FPT Software,Marketing Manager,healthcare,250,0911666835
Trần Đức Tâm,tran.duc.tam.17486@hoaphat.vn,Hoà Phát,CTO,manufacturing,120,0912683063
Nguyễn Văn Mai,nguyen.van.mai.17487@topcv.vn,TopCV,Kế toán trưởng,education,250,0901683546
Trần Hồng Việt,tran.hong.viet.17488@shopeevietna.vn,Shopee Vietnam,CTO,retail,10,0930312065
Đỗ Hồng Lan,do.hong.lan.17489@gmail.com,Shopee Vietnam,Sales Director,manufacturing,10,0934520988
Hồ Văn Hà,ho.van.ha.17490@gmail.com,CenLand,Marketing Manager,education,250,0930307449
Trần Minh Trang,tran.minh.trang.17491@haravan.vn,Haravan,Marketing Manager,software,120,0358772985
Lê Hồng Trang,le.hong.trang.17492@thacoindustr.vn,Thaco Industries,CEO,fintech,120,0962802933
Bùi Thị Bình,bui.thi.binh.17493@gmail.com,VNG Corporation,Kế toán trưởng,logistics,25,0354821892
Đỗ Văn Nam,do.van.nam.17494@vngcorporati.vn,VNG Corporation,CFO,fintech,500,0968174623
Đỗ Hồng Hùng,do.hong.hung.17495@vinamilk.vn,Vinamilk,Head of Finance,education,1500,0326619848
Ngô Thị Hà,ngo.thi.ha.17496@topcv.vn,TopCV,CEO,software,1500,0326839986
Hồ Đức Sơn,ho.duc.son.17497@vinamilk.vn,Vinamilk,Sales Director,ecommerce,1500,0933732304
Đỗ Văn Bình,do.van.binh.17498@hoaphat.vn,Hoà Phát,Procurement Manager,education,10,0907820659
Đỗ Xuân Sơn,do.xuan.son.17499@kiotviet.vn,KiotViet,CEO,ecommerce,120,0354214142
Hoàng Thanh Sơn,hoang.thanh.son.17500@gmail.com,Gemadept Logistics,Operations Manager,healthcare,500,0901567287
Lê Minh Quân,le.minh.quan.17501@gmail.com,MoMo,Marketing Manager,ecommerce,250,0708212348
Bùi Thị Hùng,bui.thi.hung.17502@gmail.com,Thaco Industries,Sales Director,software,50,0900888975
Phạm Đức An,pham.duc.an.17503@pnj.vn,PNJ,Product Manager,software,10,0866793055
Lý Quang Châu,ly.quang.chau.17504@topcv.vn,TopCV,Marketing Manager,retail,1500,0912297362
Đỗ Hồng Quân,do.hong.quan.17505@viettiengarm.vn,Viet Tien Garment,Sales Director,education,250,0939797429
Bùi Ngọc Giang,bui.ngoc.giang.17506@tiki.vn,Tiki,CTO,manufacturing,120,0917701940
Bùi Xuân Sơn,bui.xuan.son.17507@gmail.com,CenLand,Kế toán trưởng,manufacturing,250,0912647410
Phan Quang Hùng,phan.quang.hung.17508@duytanplasti.vn,Duy Tan Plastics,Head of Finance,retail,50,0906912562
Ngô Đức Dũng,ngo.duc.dung.17509@hoaphat.vn,Hoà Phát,Marketing Manager,software,10,0903527109
Phạm Quang An,pham.quang.an.17510@thecoffeehou.vn,The Coffee House,Operations Manager,healthcare,120,0932711787
Nguyễn Văn Châu,nguyen.van.chau.17511@thacoindustr.vn,Thaco Industries,CEO,manufacturing,50,0863038154
Đặng Minh Tuấn,dang.minh.tuan.17512@hoaphat.vn,Hoà Phát,Marketing Manager,ecommerce,50,0961783946
Ngô Hồng Lan,ngo.hong.lan.17513@gmail.com,FPT Software,Operations Manager,healthcare,120,0869548188
Đỗ Văn Quân,do.van.quan.17514@gmail.com,Vinamilk,Sales Director,logistics,1500,0329814055
Nguyễn Xuân Hùng,nguyen.xuan.hung.17515@viettiengarm.vn,Viet Tien Garment,CFO,retail,50,0904295026
Vũ Minh Trang,vu.minh.trang.17516@shopeevietna.vn,Shopee Vietnam,Sales Director,logistics,250,0903622652
Ngô Thị Giang,ngo.thi.giang.17517@duytanplasti.vn,Duy Tan Plastics,Sales Director,software,1500,0974004528
Hoàng Hồng An,hoang.hong.an.17518@gmail.com,Duy Tan Plastics,Marketing Manager,ecommerce,250,0325028621
Vũ Đức Nam,vu.duc.nam.17519@cenland.vn,CenLand,Head of Finance,software,10,0355068118
Ngô Ngọc Tâm,ngo.ngoc.tam.17520@thacoindustr.vn,Thaco Industries,CFO,retail,1500,0962531729
Phan Thanh Lan,phan.thanh.lan.17521@gemadeptlogi.vn,Gemadept Logistics,Procurement Manager,manufacturing,500,0975306124
Lý Văn Quân,ly.van.quan.17522@gemadeptlogi.vn,Gemadept Logistics,CTO,software,1500,0860027268
Võ Hồng Việt,vo.hong.viet.17523@gmail.com,KiotViet,Product Manager,ecommerce,500,0931724436
Ngô Ngọc Giang,ngo.ngoc.giang.17524@gemadeptlogi.vn,Gemadept Logistics,Product Manager,education,25,0356214833
Lý Đức Khánh,ly.duc.khanh.17525@gmail.com,Vinmec,Operations Manager,logistics,120,0964486917
Đỗ Ngọc Sơn,do.ngoc.son.17526@momo.vn,MoMo,CTO,ecommerce,250,0934651331
Dương Đức Sơn,duong.duc.son.17527@gmail.com,Tiki,Sales Director,healthcare,500,0355046819
Dương Văn Giang,duong.van.giang.17528@gemadeptlogi.vn,Gemadept Logistics,Kế toán trưởng,fintech,120,0904241002
Đỗ Minh Hà,do.minh.ha.17529@vngcorporati.vn,VNG Corporation,CFO,manufacturing,120,0320218732
Đỗ Xuân Việt,do.xuan.viet.17530@kiotviet.vn,KiotViet,Marketing Manager,ecommerce,10,0357480195
Lý Ngọc Phúc,ly.ngoc.phuc.17531@topcv.vn,TopCV,Marketing Manager,education,250,0706276875
Đỗ Văn Hùng,do.van.hung.17532@vngcorporati.vn,VNG Corporation,Marketing Manager,healthcare,1500,0966291044
Bùi Hữu Hà,bui.huu.ha.17533@pharmacity.vn,Pharmacity,Product Manager,healthcare,120,0961920546
Đặng Xuân Khánh,dang.xuan.khanh.17534@pharmacity.vn,Pharmacity,CFO,healthcare,120,0352971162
Hồ Thị Oanh,ho.thi.oanh.17535@vinmec.vn,Vinmec,Head of Finance,ecommerce,500,0936827907
Phan Ngọc Linh,phan.ngoc.linh.17536@vinamilk.vn,Vinamilk,CTO,logistics,25,0908000793
Phan Minh Sơn,phan.minh.son.17537@viettiengarm.vn,Viet Tien Garment,CFO,fintech,250,0322086292
Hồ Xuân Nam,ho.xuan.nam.17538@thecoffeehou.vn,The Coffee House,CFO,education,500,0351603021
Võ Hồng Phúc,vo.hong.phuc.17539@topcv.vn,TopCV,Head of Finance,logistics,500,0976184802
Ngô Thị Giang,ngo.thi.giang.17540@gmail.com,Shopee Vietnam,CEO,manufacturing,120,0865498397
Trần Minh Nam,tran.minh.nam.17541@gmail.com,Shopee Vietnam,CFO,education,500,0862175059
Lý Quang Sơn,ly.quang.son.17542@gmail.com,Duy Tan Plastics,Sales Director,logistics,25,0354318911
Phạm Đức An,pham.duc.an.17543@pnj.vn,PNJ,Marketing Manager,manufacturing,500,0967693059
Vũ Hữu Quân,vu.huu.quan.17544@gmail.com,TopCV,Procurement Manager,retail,1500,0904127690
Dương Xuân Oanh,duong.xuan.oanh.17545@vngcorporati.vn,VNG Corporation,Procurement Manager,fintech,25,0904099937
Phan Thị Sơn,phan.thi.son.17546@gmail.com,Duy Tan Plastics,Operations Manager,logistics,1500,0906630898
Lê Hồng Nam,le.hong.nam.17547@vinmec.vn,Vinmec,Sales Director,logistics,10,0904393682
Lý Ngọc Hùng,ly.ngoc.hung.17548@tiki.vn,Tiki,Product Manager,healthcare,500,0325306656
Đặng Văn Bình,dang.van.binh.17549@vinamilk.vn,Vinamilk,Head of Finance,manufacturing,250,0700901341
Trần Minh Oanh,tran.minh.oanh.17550@gmail.com,Duy Tan Plastics,CFO,retail,25,0913712056
Đỗ Minh Hà,do.minh.ha.17551@tiki.vn,Tiki,Head of Finance,manufacturing,500,0324939895
Phan Hồng Tuấn,phan.hong.tuan.17552@gmail.com,Base.vn,CTO,logistics,50,0327964055
Bùi Quang Quân,bui.quang.quan.17553@haravan.vn,Haravan,Procurement Manager,software,120,0938477975
Đặng Hồng Linh,dang.hong.linh.17554@haravan.vn,Haravan,Product Manager,software,250,0972552358
Phan Thanh Bình,phan.thanh.binh.17555@topcv.vn,TopCV,Head of Finance,retail,25,0935031682
Hồ Hữu Tuấn,ho.huu.tuan.17556@vinamilk.vn,Vinamilk,Kế toán trưởng,ecommerce,50,0352875897
Phan Minh Tâm,phan.minh.tam.17557@topcv.vn,TopCV,Head of Finance,logistics,250,0961692425
Ngô Thị Châu,ngo.thi.chau.17558@gemadeptlogi.vn,Gemadept Logistics,CEO,ecommerce,120,0707911449
Hồ Thanh Khánh,ho.thanh.khanh.17559@kiotviet.vn,KiotViet,CTO,logistics,25,0972176843
Trần Văn Tâm,tran.van.tam.17560@basevn.vn,Base.vn,Sales Director,fintech,50,0327073815
Đỗ Minh Trang,do.minh.trang.17561@kiotviet.vn,KiotViet,Operations Manager,education,1500,0902413290
Đỗ Hữu Tâm,do.huu.tam.17562@haravan.vn,Haravan,Marketing Manager,ecommerce,250,0977895394
Hoàng Minh Nam,hoang.minh.nam.17563@kiotviet.vn,KiotViet,Head of Finance,education,250,0913254562
Hồ Hồng Dũng,ho.hong.dung.17564@kiotviet.vn,KiotViet,CFO,software,10,0352233953
Hoàng Thanh An,hoang.thanh.an.17565@vinmec.vn,Vinmec,CFO,manufacturing,250,0915683009
Phan Minh Mai,phan.minh.mai.17566@gmail.com,Hoà Phát,CEO,healthcare,25,0977879987
Ngô Thị Hà,ngo.thi.ha.17567@hoaphat.vn,Hoà Phát,Kế toán trưởng,manufacturing,120,0359619057
Võ Minh Châu,vo.minh.chau.17568@haravan.vn,Haravan,Head of Finance,manufacturing,500,0973588705
Hồ Văn Trang,ho.van.trang.17569@basevn.vn,Base.vn,CFO,education,1500,0902006817
Hoàng Quang Châu,hoang.quang.chau.17570@duytanplasti.vn,Duy Tan Plastics,Kế toán trưởng,education,500,0910195441
Hoàng Đức Hà,hoang.duc.ha.17571@viettiengarm.vn,Viet Tien Garment,Operations Manager,logistics,1500,0974767077
Bùi Minh Châu,bui.minh.chau.17572@fptsoftware.vn,FPT Software,CTO,fintech,250,0866672318
Vũ Thanh Hà,vu.thanh.ha.17573@gmail.com,Vinamilk,Kế toán trưởng,healthcare,120,0936830585
Phạm Hồng Quân,pham.hong.quan.17574@gmail.com,CenLand,Procurement Manager,healthcare,500,0963204681
Đặng Thị Tuấn,dang.thi.tuan.17575@haravan.vn,Haravan,Kế toán trưởng,software,250,0964629966
Dương Văn Sơn,duong.van.son.17576@hoaphat.vn,Hoà Phát,Kế toán trưởng,retail,1500,0350593776
Đỗ Xuân Hà,do.xuan.ha.17577@pnj.vn,PNJ,Sales Director,logistics,50,0919688160
Dương Thị Việt,duong.thi.viet.17578@thecoffeehou.vn,The Coffee House,CFO,software,50,0328567093
Hoàng Xuân Nam,hoang.xuan.nam.17579@momo.vn,MoMo,Operations Manager,retail,25,0966896983
Đặng Hữu Việt,dang.huu.viet.17580@cenland.vn,CenLand,CFO,software,10,0701915102
Hồ Văn Việt,ho.van.viet.17581@thacoindustr.vn,Thaco Industries,Kế toán trưởng,logistics,25,0868630913
Lê Hữu Hùng,le.huu.hung.17582@fptsoftware.vn,FPT Software,CEO,fintech,500,0970800507
Hồ Thị Khánh,ho.thi.khanh.17583@viettiengarm.vn,Viet Tien Garment,Operations Manager,ecommerce,250,0903762206
Trần Thị Mai,tran.thi.mai.17584@fptsoftware.vn,FPT Software,Procurement Manager,software,120,0900626635
Phan Hồng Dũng,phan.hong.dung.17585@viettiengarm.vn,Viet Tien Garment,Product Manager,ecommerce,10,0963035987
Đặng Đức Nam,dang.duc.nam.17586@gmail.com,Vinamilk,Marketing Manager,manufacturing,50,0972522364
Vũ Thị Mai,vu.thi.mai.17587@basevn.vn,Base.vn,Head of Finance,fintech,25,0972225490
Phạm Xuân Bình,pham.xuan.binh.17588@thacoindustr.vn,Thaco Industries,Procurement Manager,retail,250,0860357193
Phạm Minh Châu,pham.minh.chau.17589@gmail.com,Gemadept Logistics,CTO,ecommerce,1500,0964337803
Dương Hồng Nam,duong.hong.nam.17590@pnj.vn,PNJ,Procurement Manager,ecommerce,1500,0860927781
Hoàng Quang Lan,hoang.quang.lan.17591@vngcorporati.vn,VNG Corporation,Marketing Manager,retail,10,0931901121
Bùi Hồng Hùng,bui.hong.hung.17592@cenland.vn,CenLand,Kế toán trưởng,logistics,50,0326587098
Trần Hồng Tuấn,tran.hong.tuan.17593@gmail.com,Tiki,Operations Manager,education,500,0931405206
Dương Minh Nam,duong.minh.nam.17594@topcv.vn,TopCV,Sales Director,healthcare,25,0939705958
Trần Hồng Linh,tran.hong.linh.17595@gmail.com,The Coffee House,Operations Manager,logistics,120,0931921774
Đỗ Thanh Tâm,do.thanh.tam.17596@pharmacity.vn,Pharmacity,Operations Manager,education,25,0863053048
Phạm Đức Khánh,pham.duc.khanh.17597@vngcorporati.vn,VNG Corporation,Kế toán trưởng,healthcare,10,0705838367
Phạm Thanh Nam,pham.thanh.nam.17598@kiotviet.vn,KiotViet,CFO,healthcare,500,0701452952
Vũ Văn Quân,vu.van.quan.17599@momo.vn,MoMo,Head of Finance,healthcare,1500,0935779685
Lý Thanh Sơn,ly.thanh.son.17600@duytanplasti.vn,Duy Tan Plastics,CTO,manufacturing,120,0907766156
Ngô Hữu Hùng,ngo.huu.hung.17601@tiki.vn,Tiki,Operations Manager,manufacturing,120,0908126509
Lê Hữu Dũng,le.huu.dung.17602@tiki.vn,Tiki,Sales Director,healthcare,500,0963216557
Trần Văn An,tran.van.an.17603@vinamilk.vn,Vinamilk,CTO,retail,10,0860558646
Hoàng Quang Mai,hoang.quang.mai.17604@gmail.com,Duy Tan Plastics,Head of Finance,healthcare,250,0328435509
Phan Thanh Linh,phan.thanh.linh.17605@momo.vn,MoMo,Procurement Manager,education,1500,0704141675
Võ Xuân Tuấn,vo.xuan.tuan.17606@gmail.com,MoMo,CEO,manufacturing,120,0910784984
Trần Xuân Tuấn,tran.xuan.tuan.17607@pharmacity.vn,Pharmacity,Sales Director,logistics,500,0969663925
Võ Hữu Phúc,vo.huu.phuc.17608@gmail.com,The Coffee House,Sales Director,fintech,1500,0323958960
Nguyễn Thị Việt,nguyen.thi.viet.17609@duytanplasti.vn,Duy Tan Plastics,Marketing Manager,software,120,0909751742
Phan Minh Mai,phan.minh.mai.17610@kiotviet.vn,KiotViet,Sales Director,logistics,250,0906114368
Vũ Thanh Việt,vu.thanh.viet.17611@thecoffeehou.vn,The Coffee House,CFO,software,500,0862445881
Lê Hữu Oanh,le.huu.oanh.17612@gmail.com,The Coffee House,Operations Manager,software,10,0931515194
Đặng Văn Hà,dang.van.ha.17613@gmail.com,Duy Tan Plastics,Head of Finance,ecommerce,120,0708164626
Hồ Minh Hùng,ho.minh.hung.17614@vinamilk.vn,Vinamilk,Marketing Manager,ecommerce,10,0355543550
Nguyễn Hữu Dũng,nguyen.huu.dung.17615@gmail.com,TopCV,Marketing Manager,healthcare,25,0707154096
Bùi Thị Giang,bui.thi.giang.17616@gmail.com,Viet Tien Garment,CFO,fintech,25,0967572580
Lê Minh Việt,le.minh.viet.17617@gmail.com,CenLand,Kế toán trưởng,education,250,0320341635
Phan Văn Phúc,phan.van.phuc.17618@gmail.com,Viet Tien Garment,CEO,ecommerce,10,0324490706
Phạm Hồng Hùng,pham.hong.hung.17619@momo.vn,MoMo,CEO,education,1500,0906879589
Đỗ Hữu Quân,do.huu.quan.17620@gmail.com,Duy Tan Plastics,Product Manager,fintech,50,0932012324
Võ Hồng Việt,vo.hong.viet.17621@pharmacity.vn,Pharmacity,Procurement Manager,software,25,0917116026
Đặng Thị Châu,dang.thi.chau.17622@kiotviet.vn,KiotViet,CEO,ecommerce,10,0702221533
Lý Ngọc Trang,ly.ngoc.trang.17623@pnj.vn,PNJ,Head of Finance,education,250,0907659391
Đỗ Thanh An,do.thanh.an.17624@basevn.vn,Base.vn,CEO,fintech,250,0328289872
Dương Xuân Linh,duong.xuan.linh.17625@duytanplasti.vn,Duy Tan Plastics,CTO,education,10,0939876057
Ngô Đức Sơn,ngo.duc.son.17626@thacoindustr.vn,Thaco Industries,Operations Manager,software,25,0968913702
Bùi Đức Sơn,bui.duc.son.17627@hoaphat.vn,Hoà Phát,CFO,retail,250,0321511098
Võ Văn Oanh,vo.van.oanh.17628@tiki.vn,Tiki,Operations Manager,healthcare,50,0904170792
Hồ Ngọc Nam,ho.ngoc.nam.17629@gmail.com,Thaco Industries,CTO,education,250,0904150574
Đỗ Hữu Tâm,do.huu.tam.17630@basevn.vn,Base.vn,Marketing Manager,ecommerce,250,0703350705
Vũ Minh Giang,vu.minh.giang.17631@gmail.com,Hoà Phát,CFO,education,120,0862210423
Hoàng Hữu Dũng,hoang.huu.dung.17632@gmail.com,FPT Software,Procurement Manager,logistics,120,0934779319
Dương Hữu Giang,duong.huu.giang.17633@shopeevietna.vn,Shopee Vietnam,Product Manager,retail,25,0352486239
Dương Minh Hùng,duong.minh.hung.17634@viettiengarm.vn,Viet Tien Garment,Head of Finance,ecommerce,120,0938308015
Bùi Văn Nam,bui.van.nam.17635@gmail.com,Duy Tan Plastics,Kế toán trưởng,healthcare,1500,0861388430
Đỗ Quang Nam,do.quang.nam.17636@momo.vn,MoMo,Product Manager,software,250,0919793461
Lý Thanh Quân,ly.thanh.quan.17637@vngcorporati.vn,VNG Corporation,Operations Manager,fintech,10,0960337169
